Rule: ('2.0', 'St') ==> ('otc alterations permit', 'complete')	 , confidence: 0.502,lift: 1.105
Rule: ('5.0', '', 'wood frame (5)', 'St') ==> ('otc alterations permit', '8')	 , confidence: 0.879,lift: 1.000
Rule: ('3.0', 'St') ==> ('otc alterations permit',)	 , confidence: 0.882,lift: 0.981
Rule: ('3.0', 'St') ==> ('8',)	 , confidence: 0.882,lift: 0.981
Rule: ('3.0', 'St') ==> ('8', 'otc alterations permit')	 , confidence: 0.882,lift: 0.981
Rule: ('3.0', 'St') ==> ('', '8')	 , confidence: 0.882,lift: 0.981
Rule: ('', '3.0', 'St') ==> ('8',)	 , confidence: 0.882,lift: 0.981
Rule: ('3.0', 'St') ==> ('', 'otc alterations permit')	 , confidence: 0.882,lift: 0.981
Rule: ('', '3.0', 'St') ==> ('otc alterations permit',)	 , confidence: 0.882,lift: 0.981
Rule: ('3.0', 'St') ==> ('', 'otc alterations permit', '8')	 , confidence: 0.882,lift: 0.981
Rule: ('', '3.0', 'St') ==> ('otc alterations permit', '8')	 , confidence: 0.882,lift: 1.000
Rule: ('wood frame (5)',) ==> ('8',)	 , confidence: 0.884,lift: 0.983
Rule: ('wood frame (5)',) ==> ('otc alterations permit',)	 , confidence: 0.884,lift: 0.983
Rule: ('wood frame (5)',) ==> ('5.0', 'otc alterations permit')	 , confidence: 0.884,lift: 1.583
Rule: ('5.0', 'wood frame (5)') ==> ('otc alterations permit',)	 , confidence: 0.884,lift: 0.983
Rule: ('wood frame (5)',) ==> ('5.0', '8')	 , confidence: 0.884,lift: 1.583
Rule: ('5.0', 'wood frame (5)') ==> ('8',)	 , confidence: 0.884,lift: 0.983
Rule: ('wood frame (5)',) ==> ('', '8')	 , confidence: 0.884,lift: 0.983
Rule: ('', 'wood frame (5)') ==> ('8',)	 , confidence: 0.884,lift: 0.983
Rule: ('wood frame (5)',) ==> ('8', 'otc alterations permit')	 , confidence: 0.884,lift: 0.983
Rule: ('wood frame (5)',) ==> ('', 'otc alterations permit')	 , confidence: 0.884,lift: 0.983
Rule: ('', 'wood frame (5)') ==> ('otc alterations permit',)	 , confidence: 0.884,lift: 0.983
Rule: ('wood frame (5)',) ==> ('5.0', '', 'otc alterations permit')	 , confidence: 0.884,lift: 1.000
Rule: ('5.0', 'wood frame (5)') ==> ('', 'otc alterations permit')	 , confidence: 0.884,lift: 0.983
Rule: ('', 'wood frame (5)') ==> ('5.0', 'otc alterations permit')	 , confidence: 0.884,lift: 1.583
Rule: ('5.0', '', 'wood frame (5)') ==> ('otc alterations permit',)	 , confidence: 0.884,lift: 0.983
Rule: ('wood frame (5)',) ==> ('5.0', '8', 'otc alterations permit')	 , confidence: 0.884,lift: 1.000
Rule: ('5.0', 'wood frame (5)') ==> ('8', 'otc alterations permit')	 , confidence: 0.884,lift: 0.983
Rule: ('wood frame (5)',) ==> ('', '8', 'otc alterations permit')	 , confidence: 0.884,lift: 1.000
Rule: ('', 'wood frame (5)') ==> ('8', 'otc alterations permit')	 , confidence: 0.884,lift: 0.983
Rule: ('wood frame (5)',) ==> ('', '5.0', '8')	 , confidence: 0.884,lift: 1.583
Rule: ('', 'wood frame (5)') ==> ('5.0', '8')	 , confidence: 0.884,lift: 1.583
Rule: ('5.0', 'wood frame (5)') ==> ('', '8')	 , confidence: 0.884,lift: 0.983
Rule: ('', '5.0', 'wood frame (5)') ==> ('8',)	 , confidence: 0.884,lift: 0.983
Rule: ('wood frame (5)',) ==> ('5.0', '', '8', 'otc alterations permit')	 , confidence: 0.884,lift: 1.583
Rule: ('5.0', 'wood frame (5)') ==> ('', 'otc alterations permit', '8')	 , confidence: 0.884,lift: 0.983
Rule: ('', 'wood frame (5)') ==> ('5.0', 'otc alterations permit', '8')	 , confidence: 0.884,lift: 1.583
Rule: ('5.0', '', 'wood frame (5)') ==> ('otc alterations permit', '8')	 , confidence: 0.884,lift: 1.000
Rule: ('5.0', 'St') ==> ('8',)	 , confidence: 0.884,lift: 0.983
Rule: ('5.0', 'St') ==> ('otc alterations permit',)	 , confidence: 0.884,lift: 0.983
Rule: ('5.0', 'St') ==> ('8', 'otc alterations permit')	 , confidence: 0.884,lift: 0.983
Rule: ('5.0', 'St') ==> ('', 'otc alterations permit')	 , confidence: 0.884,lift: 0.983
Rule: ('', '5.0', 'St') ==> ('otc alterations permit',)	 , confidence: 0.884,lift: 0.983
Rule: ('5.0', 'St') ==> ('', '8')	 , confidence: 0.884,lift: 0.983
Rule: ('', '5.0', 'St') ==> ('8',)	 , confidence: 0.884,lift: 0.983
Rule: ('5.0', 'St') ==> ('', 'otc alterations permit', '8')	 , confidence: 0.884,lift: 0.983
Rule: ('5.0', '', 'St') ==> ('otc alterations permit', '8')	 , confidence: 0.884,lift: 1.000
Rule: ('1.0',) ==> ('otc alterations permit',)	 , confidence: 0.886,lift: 0.985
Rule: ('1.0',) ==> ('8',)	 , confidence: 0.886,lift: 0.985
Rule: ('1.0',) ==> ('', 'otc alterations permit')	 , confidence: 0.886,lift: 0.985
Rule: ('', '1.0') ==> ('otc alterations permit',)	 , confidence: 0.886,lift: 0.985
Rule: ('1.0',) ==> ('', '8')	 , confidence: 0.886,lift: 0.985
Rule: ('', '1.0') ==> ('8',)	 , confidence: 0.886,lift: 0.985
Rule: ('1.0',) ==> ('otc alterations permit', '8')	 , confidence: 0.886,lift: 1.000
Rule: ('1.0',) ==> ('', '8', 'otc alterations permit')	 , confidence: 0.886,lift: 1.000
Rule: ('', '1.0') ==> ('8', 'otc alterations permit')	 , confidence: 0.886,lift: 0.985
Rule: ('5.0', 'complete', 'St') ==> ('8', 'wood frame (5)')	 , confidence: 0.886,lift: 1.723
Rule: ('5.0', 'complete', 'St') ==> ('otc alterations permit', 'wood frame (5)')	 , confidence: 0.886,lift: 1.723
Rule: ('5.0', 'complete', 'St') ==> ('', '8', 'wood frame (5)')	 , confidence: 0.886,lift: 1.723
Rule: ('5.0', '', 'complete', 'St') ==> ('8', 'wood frame (5)')	 , confidence: 0.886,lift: 1.723
Rule: ('5.0', 'complete', 'St') ==> ('', 'otc alterations permit', 'wood frame (5)')	 , confidence: 0.886,lift: 1.723
Rule: ('5.0', '', 'complete', 'St') ==> ('otc alterations permit', 'wood frame (5)')	 , confidence: 0.886,lift: 1.723
Rule: ('5.0', 'complete', 'St') ==> ('otc alterations permit', 'wood frame (5)', '8')	 , confidence: 0.886,lift: 1.000
Rule: ('5.0', 'complete', 'St') ==> ('', 'otc alterations permit', 'wood frame (5)', '8')	 , confidence: 0.886,lift: 1.000
Rule: ('5.0', '', 'complete', 'St') ==> ('otc alterations permit', 'wood frame (5)', '8')	 , confidence: 0.886,lift: 1.000
Rule: ('5.0', '2.0', 'complete') ==> ('otc alterations permit', 'wood frame (5)')	 , confidence: 0.887,lift: 1.723
Rule: ('5.0', '2.0', 'complete') ==> ('8', 'wood frame (5)')	 , confidence: 0.887,lift: 1.723
Rule: ('5.0', '2.0', 'complete') ==> ('otc alterations permit', 'wood frame (5)', '8')	 , confidence: 0.887,lift: 1.000
Rule: ('5.0', '2.0', 'complete') ==> ('', 'otc alterations permit', 'wood frame (5)')	 , confidence: 0.887,lift: 1.723
Rule: ('5.0', '', '2.0', 'complete') ==> ('otc alterations permit', 'wood frame (5)')	 , confidence: 0.887,lift: 1.723
Rule: ('5.0', '2.0', 'complete') ==> ('', '8', 'wood frame (5)')	 , confidence: 0.887,lift: 1.723
Rule: ('', '5.0', '2.0', 'complete') ==> ('8', 'wood frame (5)')	 , confidence: 0.887,lift: 1.723
Rule: ('5.0', '2.0', 'complete') ==> ('', 'otc alterations permit', 'wood frame (5)', '8')	 , confidence: 0.887,lift: 1.000
Rule: ('5.0', '', '2.0', 'complete') ==> ('otc alterations permit', 'wood frame (5)', '8')	 , confidence: 0.887,lift: 1.000
Rule: ('5.0',) ==> ('otc alterations permit',)	 , confidence: 0.887,lift: 0.986
Rule: ('5.0',) ==> ('8',)	 , confidence: 0.887,lift: 0.986
Rule: ('5.0',) ==> ('otc alterations permit', '8')	 , confidence: 0.887,lift: 1.000
Rule: ('5.0',) ==> ('', '8')	 , confidence: 0.887,lift: 0.986
Rule: ('', '5.0') ==> ('8',)	 , confidence: 0.887,lift: 0.986
Rule: ('5.0',) ==> ('', 'otc alterations permit')	 , confidence: 0.887,lift: 0.986
Rule: ('', '5.0') ==> ('otc alterations permit',)	 , confidence: 0.887,lift: 0.986
Rule: ('5.0',) ==> ('', '8', 'otc alterations permit')	 , confidence: 0.887,lift: 1.000
Rule: ('5.0', '') ==> ('8', 'otc alterations permit')	 , confidence: 0.887,lift: 0.986
Rule: ('1 family dwelling',) ==> ('otc alterations permit', 'wood frame (5)')	 , confidence: 0.893,lift: 1.735
Rule: ('1 family dwelling',) ==> ('8', 'wood frame (5)')	 , confidence: 0.893,lift: 1.735
Rule: ('1 family dwelling',) ==> ('5.0', '8', 'wood frame (5)')	 , confidence: 0.893,lift: 1.735
Rule: ('1 family dwelling',) ==> ('5.0', 'otc alterations permit', 'wood frame (5)')	 , confidence: 0.893,lift: 1.735
Rule: ('1 family dwelling',) ==> ('8', 'wood frame (5)', 'otc alterations permit')	 , confidence: 0.893,lift: 1.735
Rule: ('1 family dwelling',) ==> ('', '8', 'wood frame (5)')	 , confidence: 0.893,lift: 1.735
Rule: ('', '1 family dwelling') ==> ('8', 'wood frame (5)')	 , confidence: 0.893,lift: 1.735
Rule: ('1 family dwelling',) ==> ('', 'otc alterations permit', 'wood frame (5)')	 , confidence: 0.893,lift: 1.735
Rule: ('', '1 family dwelling') ==> ('otc alterations permit', 'wood frame (5)')	 , confidence: 0.893,lift: 1.735
Rule: ('1 family dwelling',) ==> ('5.0', '', 'wood frame (5)', 'otc alterations permit')	 , confidence: 0.893,lift: 1.000
Rule: ('', '1 family dwelling') ==> ('5.0', 'otc alterations permit', 'wood frame (5)')	 , confidence: 0.893,lift: 1.735
Rule: ('1 family dwelling',) ==> ('', 'otc alterations permit', 'wood frame (5)', '8')	 , confidence: 0.893,lift: 1.000
Rule: ('', '1 family dwelling') ==> ('otc alterations permit', 'wood frame (5)', '8')	 , confidence: 0.893,lift: 1.000
Rule: ('1 family dwelling',) ==> ('5.0', 'otc alterations permit', 'wood frame (5)', '8')	 , confidence: 0.893,lift: 1.000
Rule: ('1 family dwelling',) ==> ('5.0', '', 'wood frame (5)', '8')	 , confidence: 0.893,lift: 1.000
Rule: ('', '1 family dwelling') ==> ('5.0', '8', 'wood frame (5)')	 , confidence: 0.893,lift: 1.735
Rule: ('1 family dwelling',) ==> ('5.0', '', 'wood frame (5)', '8', 'otc alterations permit')	 , confidence: 0.893,lift: 1.000
Rule: ('', '1 family dwelling') ==> ('5.0', 'otc alterations permit', 'wood frame (5)', '8')	 , confidence: 0.893,lift: 1.000
Rule: ('1 family dwelling',) ==> ('5.0', '8')	 , confidence: 0.893,lift: 1.600
Rule: ('1 family dwelling',) ==> ('5.0', 'otc alterations permit')	 , confidence: 0.893,lift: 1.600
Rule: ('1 family dwelling',) ==> ('5.0', '8', 'otc alterations permit')	 , confidence: 0.893,lift: 1.000
Rule: ('1 family dwelling',) ==> ('', '5.0', '8')	 , confidence: 0.893,lift: 1.600
Rule: ('', '1 family dwelling') ==> ('5.0', '8')	 , confidence: 0.893,lift: 1.600
Rule: ('1 family dwelling',) ==> ('5.0', '', 'otc alterations permit')	 , confidence: 0.893,lift: 1.000
Rule: ('', '1 family dwelling') ==> ('5.0', 'otc alterations permit')	 , confidence: 0.893,lift: 1.600
Rule: ('1 family dwelling',) ==> ('5.0', '', '8', 'otc alterations permit')	 , confidence: 0.893,lift: 1.600
Rule: ('', '1 family dwelling') ==> ('5.0', 'otc alterations permit', '8')	 , confidence: 0.893,lift: 1.600
Rule: ('5.0', 'otc alterations permit', 'St') ==> ('wood frame (5)',)	 , confidence: 0.897,lift: 1.540
Rule: ('5.0', '8', 'St') ==> ('wood frame (5)',)	 , confidence: 0.897,lift: 1.540
Rule: ('5.0', 'otc alterations permit', 'St') ==> ('8', 'wood frame (5)')	 , confidence: 0.897,lift: 1.743
Rule: ('5.0', '8', 'St') ==> ('otc alterations permit', 'wood frame (5)')	 , confidence: 0.897,lift: 1.743
Rule: ('5.0', 'otc alterations permit', '8', 'St') ==> ('wood frame (5)',)	 , confidence: 0.897,lift: 1.540
Rule: ('5.0', '8', 'St') ==> ('', 'wood frame (5)')	 , confidence: 0.897,lift: 1.540
Rule: ('', '5.0', '8', 'St') ==> ('wood frame (5)',)	 , confidence: 0.897,lift: 1.540
Rule: ('5.0', 'otc alterations permit', 'St') ==> ('', 'wood frame (5)')	 , confidence: 0.897,lift: 1.540
Rule: ('5.0', '', 'St', 'otc alterations permit') ==> ('wood frame (5)',)	 , confidence: 0.897,lift: 1.540
Rule: ('5.0', 'otc alterations permit', 'St') ==> ('', '8', 'wood frame (5)')	 , confidence: 0.897,lift: 1.743
Rule: ('5.0', '8', 'St') ==> ('', 'otc alterations permit', 'wood frame (5)')	 , confidence: 0.897,lift: 1.743
Rule: ('5.0', '', 'St', 'otc alterations permit') ==> ('8', 'wood frame (5)')	 , confidence: 0.897,lift: 1.743
Rule: ('5.0', '', '8', 'St') ==> ('otc alterations permit', 'wood frame (5)')	 , confidence: 0.897,lift: 1.743
Rule: ('5.0', 'otc alterations permit', '8', 'St') ==> ('', 'wood frame (5)')	 , confidence: 0.897,lift: 1.540
Rule: ('5.0', '', 'St', '8', 'otc alterations permit') ==> ('wood frame (5)',)	 , confidence: 0.897,lift: 1.540
Rule: ('0.0',) ==> ('otc alterations permit', 'wood frame (5)')	 , confidence: 0.897,lift: 1.743
Rule: ('0.0',) ==> ('8', 'wood frame (5)')	 , confidence: 0.897,lift: 1.743
Rule: ('0.0',) ==> ('8', 'wood frame (5)', 'otc alterations permit')	 , confidence: 0.897,lift: 1.743
Rule: ('0.0',) ==> ('5.0', 'otc alterations permit', 'wood frame (5)')	 , confidence: 0.897,lift: 1.743
Rule: ('0.0',) ==> ('', 'otc alterations permit', 'wood frame (5)')	 , confidence: 0.897,lift: 1.743
Rule: ('', '0.0') ==> ('otc alterations permit', 'wood frame (5)')	 , confidence: 0.897,lift: 1.743
Rule: ('0.0',) ==> ('', '8', 'wood frame (5)')	 , confidence: 0.897,lift: 1.743
Rule: ('', '0.0') ==> ('8', 'wood frame (5)')	 , confidence: 0.897,lift: 1.743
Rule: ('0.0',) ==> ('5.0', '8', 'wood frame (5)')	 , confidence: 0.897,lift: 1.743
Rule: ('0.0',) ==> ('', 'otc alterations permit', 'wood frame (5)', '8')	 , confidence: 0.897,lift: 1.000
Rule: ('', '0.0') ==> ('otc alterations permit', 'wood frame (5)', '8')	 , confidence: 0.897,lift: 1.000
Rule: ('0.0',) ==> ('5.0', '', 'wood frame (5)', 'otc alterations permit')	 , confidence: 0.897,lift: 1.000
Rule: ('', '0.0') ==> ('5.0', 'otc alterations permit', 'wood frame (5)')	 , confidence: 0.897,lift: 1.743
Rule: ('0.0',) ==> ('5.0', 'otc alterations permit', 'wood frame (5)', '8')	 , confidence: 0.897,lift: 1.000
Rule: ('0.0',) ==> ('5.0', '', 'wood frame (5)', '8')	 , confidence: 0.897,lift: 1.000
Rule: ('', '0.0') ==> ('5.0', '8', 'wood frame (5)')	 , confidence: 0.897,lift: 1.743
Rule: ('0.0',) ==> ('', '5.0', 'wood frame (5)', '8', 'otc alterations permit')	 , confidence: 0.897,lift: 1.000
Rule: ('', '0.0') ==> ('5.0', 'otc alterations permit', 'wood frame (5)', '8')	 , confidence: 0.897,lift: 1.000
Rule: ('',) ==> ('otc alterations permit',)	 , confidence: 0.899,lift: 1.000
Rule: ('',) ==> ('8',)	 , confidence: 0.899,lift: 1.000
Rule: ('',) ==> ('otc alterations permit', '8')	 , confidence: 0.899,lift: 1.000
Rule: ('St',) ==> ('', '8')	 , confidence: 0.899,lift: 1.000
Rule: ('St',) ==> ('', 'otc alterations permit')	 , confidence: 0.899,lift: 1.000
Rule: ('St',) ==> ('', '8', 'otc alterations permit')	 , confidence: 0.899,lift: 1.000
Rule: ('', 'St') ==> ('8',)	 , confidence: 0.899,lift: 1.000
Rule: ('', 'St') ==> ('otc alterations permit',)	 , confidence: 0.899,lift: 1.000
Rule: ('', 'St') ==> ('8', 'otc alterations permit')	 , confidence: 0.899,lift: 1.000
Rule: ('St',) ==> ('8',)	 , confidence: 0.899,lift: 1.000
Rule: ('St',) ==> ('otc alterations permit',)	 , confidence: 0.899,lift: 1.000
Rule: ('St',) ==> ('otc alterations permit', '8')	 , confidence: 0.899,lift: 1.000
Rule: ('5.0', '1 family dwelling') ==> ('8', 'wood frame (5)')	 , confidence: 0.899,lift: 1.748
Rule: ('5.0', '1 family dwelling') ==> ('otc alterations permit', 'wood frame (5)')	 , confidence: 0.899,lift: 1.748
Rule: ('5.0', '1 family dwelling') ==> ('', 'otc alterations permit', 'wood frame (5)')	 , confidence: 0.899,lift: 1.748
Rule: ('5.0', '', '1 family dwelling') ==> ('otc alterations permit', 'wood frame (5)')	 , confidence: 0.899,lift: 1.748
Rule: ('5.0', '1 family dwelling') ==> ('otc alterations permit', 'wood frame (5)', '8')	 , confidence: 0.899,lift: 1.000
Rule: ('5.0', '1 family dwelling') ==> ('', '8', 'wood frame (5)')	 , confidence: 0.899,lift: 1.748
Rule: ('5.0', '', '1 family dwelling') ==> ('8', 'wood frame (5)')	 , confidence: 0.899,lift: 1.748
Rule: ('5.0', '1 family dwelling') ==> ('', 'otc alterations permit', 'wood frame (5)', '8')	 , confidence: 0.899,lift: 1.000
Rule: ('5.0', '', '1 family dwelling') ==> ('otc alterations permit', 'wood frame (5)', '8')	 , confidence: 0.899,lift: 1.000
Rule: ('1 family dwelling', '5.0') ==> ('8',)	 , confidence: 0.900,lift: 1.001
Rule: ('1 family dwelling', '5.0') ==> ('otc alterations permit',)	 , confidence: 0.900,lift: 1.001
Rule: ('5.0', '1 family dwelling') ==> ('8', 'otc alterations permit')	 , confidence: 0.900,lift: 1.001
Rule: ('5.0', '1 family dwelling') ==> ('', '8')	 , confidence: 0.900,lift: 1.001
Rule: ('', '5.0', '1 family dwelling') ==> ('8',)	 , confidence: 0.900,lift: 1.001
Rule: ('5.0', '1 family dwelling') ==> ('', 'otc alterations permit')	 , confidence: 0.900,lift: 1.001
Rule: ('5.0', '', '1 family dwelling') ==> ('otc alterations permit',)	 , confidence: 0.900,lift: 1.001
Rule: ('5.0', '1 family dwelling') ==> ('', 'otc alterations permit', '8')	 , confidence: 0.900,lift: 1.001
Rule: ('5.0', '', '1 family dwelling') ==> ('otc alterations permit', '8')	 , confidence: 0.900,lift: 1.000
Rule: ('1 family dwelling', 'wood frame (5)') ==> ('otc alterations permit',)	 , confidence: 0.900,lift: 1.001
Rule: ('1 family dwelling', 'wood frame (5)') ==> ('8',)	 , confidence: 0.900,lift: 1.001
Rule: ('1 family dwelling', 'wood frame (5)') ==> ('5.0', '8')	 , confidence: 0.900,lift: 1.612
Rule: ('5.0', '1 family dwelling', 'wood frame (5)') ==> ('8',)	 , confidence: 0.900,lift: 1.001
Rule: ('1 family dwelling', 'wood frame (5)') ==> ('5.0', 'otc alterations permit')	 , confidence: 0.900,lift: 1.612
Rule: ('5.0', '1 family dwelling', 'wood frame (5)') ==> ('otc alterations permit',)	 , confidence: 0.900,lift: 1.001
Rule: ('1 family dwelling', 'wood frame (5)') ==> ('8', 'otc alterations permit')	 , confidence: 0.900,lift: 1.001
Rule: ('1 family dwelling', 'wood frame (5)') ==> ('', '8')	 , confidence: 0.900,lift: 1.001
Rule: ('', '1 family dwelling', 'wood frame (5)') ==> ('8',)	 , confidence: 0.900,lift: 1.001
Rule: ('1 family dwelling', 'wood frame (5)') ==> ('', 'otc alterations permit')	 , confidence: 0.900,lift: 1.001
Rule: ('', '1 family dwelling', 'wood frame (5)') ==> ('otc alterations permit',)	 , confidence: 0.900,lift: 1.001
Rule: ('1 family dwelling', 'wood frame (5)') ==> ('5.0', '', 'otc alterations permit')	 , confidence: 0.900,lift: 1.000
Rule: ('5.0', '1 family dwelling', 'wood frame (5)') ==> ('', 'otc alterations permit')	 , confidence: 0.900,lift: 1.001
Rule: ('', '1 family dwelling', 'wood frame (5)') ==> ('5.0', 'otc alterations permit')	 , confidence: 0.900,lift: 1.612
Rule: ('5.0', '', 'wood frame (5)', '1 family dwelling') ==> ('otc alterations permit',)	 , confidence: 0.900,lift: 1.001
Rule: ('1 family dwelling', 'wood frame (5)') ==> ('', 'otc alterations permit', '8')	 , confidence: 0.900,lift: 1.001
Rule: ('', '1 family dwelling', 'wood frame (5)') ==> ('otc alterations permit', '8')	 , confidence: 0.900,lift: 1.000
Rule: ('1 family dwelling', 'wood frame (5)') ==> ('5.0', 'otc alterations permit', '8')	 , confidence: 0.900,lift: 1.612
Rule: ('5.0', '1 family dwelling', 'wood frame (5)') ==> ('otc alterations permit', '8')	 , confidence: 0.900,lift: 1.000
Rule: ('1 family dwelling', 'wood frame (5)') ==> ('5.0', '', '8')	 , confidence: 0.900,lift: 1.000
Rule: ('5.0', '1 family dwelling', 'wood frame (5)') ==> ('', '8')	 , confidence: 0.900,lift: 1.001
Rule: ('', '1 family dwelling', 'wood frame (5)') ==> ('5.0', '8')	 , confidence: 0.900,lift: 1.612
Rule: ('5.0', '', 'wood frame (5)', '1 family dwelling') ==> ('8',)	 , confidence: 0.900,lift: 1.001
Rule: ('1 family dwelling', 'wood frame (5)') ==> ('5.0', '', '8', 'otc alterations permit')	 , confidence: 0.900,lift: 1.612
Rule: ('5.0', '1 family dwelling', 'wood frame (5)') ==> ('', 'otc alterations permit', '8')	 , confidence: 0.900,lift: 1.001
Rule: ('', '1 family dwelling', 'wood frame (5)') ==> ('5.0', 'otc alterations permit', '8')	 , confidence: 0.900,lift: 1.612
Rule: ('5.0', '', 'wood frame (5)', '1 family dwelling') ==> ('otc alterations permit', '8')	 , confidence: 0.900,lift: 1.000
Rule: ('1 family dwelling',) ==> ('8',)	 , confidence: 0.900,lift: 1.001
Rule: ('1 family dwelling',) ==> ('otc alterations permit',)	 , confidence: 0.900,lift: 1.001
Rule: ('1 family dwelling',) ==> ('', '8')	 , confidence: 0.900,lift: 1.001
Rule: ('1 family dwelling', '') ==> ('8',)	 , confidence: 0.900,lift: 1.001
Rule: ('1 family dwelling',) ==> ('', 'otc alterations permit')	 , confidence: 0.900,lift: 1.001
Rule: ('', '1 family dwelling') ==> ('otc alterations permit',)	 , confidence: 0.900,lift: 1.001
Rule: ('1 family dwelling',) ==> ('8', 'otc alterations permit')	 , confidence: 0.900,lift: 1.001
Rule: ('1 family dwelling',) ==> ('', '8', 'otc alterations permit')	 , confidence: 0.900,lift: 1.000
Rule: ('', '1 family dwelling') ==> ('8', 'otc alterations permit')	 , confidence: 0.900,lift: 1.001
Rule: ('5.0', 'St') ==> ('wood frame (5)',)	 , confidence: 0.901,lift: 1.548
Rule: ('5.0', 'St') ==> ('', 'wood frame (5)')	 , confidence: 0.901,lift: 1.548
Rule: ('', '5.0', 'St') ==> ('wood frame (5)',)	 , confidence: 0.901,lift: 1.548
Rule: ('5.0', 'complete') ==> ('8', 'wood frame (5)')	 , confidence: 0.903,lift: 1.755
Rule: ('5.0', 'complete') ==> ('otc alterations permit', 'wood frame (5)')	 , confidence: 0.903,lift: 1.755
Rule: ('5.0', 'complete') ==> ('', 'otc alterations permit', 'wood frame (5)')	 , confidence: 0.903,lift: 1.755
Rule: ('5.0', '', 'complete') ==> ('otc alterations permit', 'wood frame (5)')	 , confidence: 0.903,lift: 1.755
Rule: ('5.0', 'complete') ==> ('', '8', 'wood frame (5)')	 , confidence: 0.903,lift: 1.755
Rule: ('5.0', '', 'complete') ==> ('8', 'wood frame (5)')	 , confidence: 0.903,lift: 1.755
Rule: ('5.0', 'complete') ==> ('otc alterations permit', 'wood frame (5)', '8')	 , confidence: 0.903,lift: 1.000
Rule: ('5.0', 'complete') ==> ('', 'otc alterations permit', 'wood frame (5)', '8')	 , confidence: 0.903,lift: 1.000
